"arna0440-dos-code_text" "arna0440-source_text" "blac0350-code_text" "dove0550-code_text" "jame0551-code_text" "long0500-code_text" "muno0370-code_text" "olss0551-code_text" "oska0551-code_text" "supn0350-code_text" "vane0560-code_text" "wood0350-code_text" "wood043b-code_text"
"ignored" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"image" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"indicate" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"initialise" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0488639139995114
"internal" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"invalid" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"jade" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"jewels" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"junk" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"king" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"kkk" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"laction" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"lamps" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"large" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"leaves" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"leng" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"lest" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"letter" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"liqtyp" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"locusd" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"lose" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"makes" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0.0244319569997557
"mask" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"matter" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"mere" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"misses" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"months" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"motions" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"moving" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"mt" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"mushrooms" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"nd" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"noth" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"nouns" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"nursery" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"o" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"office" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"ogre" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"oldobj" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"opened" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"oysters" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"panicked" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"panics" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"per" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"picked" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"pile" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"piles" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"pillows" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"plants" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"please" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"point" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"pointers" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"poor" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"pos" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"prepared" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"prepfr" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"prepon" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"presumably" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"printd" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"probability" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"problem" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"problems" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"ptbs" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"purposes" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"range" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"rat" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"refer" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"reincarnated" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"requires" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"respective" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"restarts" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"resurrected" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"resurrection" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"ruby" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0.0244319569997557
"rules" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"rusty" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"sack" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"said" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"scale" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"scored" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"sea" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"seed" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"seems" 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0.0146745909457774 0
"separating" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"sequential" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"setting" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"several" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"show" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"silver" 0 0.0360837142169834 0 0 0 0 0 0 0 0 0 0 0
"similarly" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"skipped" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"sleep" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"snarf" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"specify" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"st" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"staring" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"stars" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"state" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"states" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"step" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"sticks" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"storage" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"strea" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"stretches" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"structure" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"suitable" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"sure" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"survivors" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"suspend" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"suspended" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"sweep" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"taking" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"thrown" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"thru" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"thus" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"tick" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"tim" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"tiny" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"toll" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"total" 0 0 0 0 0 0 0 0 0 0 0 0.0220118864186661 0
"tough" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"transparent" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"trapped" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"treat" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"tries" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"trnluz" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"trnval" 0 0 0 0 0 0 0 0 0 0 0 0 0.073295870999267
"trundle" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"turned" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"txt" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"typically" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"understand" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"unformatted" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"unseen" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"uses" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"variable" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0.0244319569997557
"vocabx" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"wandering" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"warned" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"wdx" 0 0 0 0 0 0 0 0 0 0 0.0225513042170939 0 0
"went" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"west" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"within" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0.0244319569997557
"wizardry" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0.00733729547288869 0
"works" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"written" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"yields" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.0146745909457774 0
"your" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"zap" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0.00733729547288869 0
"abbcom" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"abbreviated" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"actual" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"add" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"additions" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"adjective" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"adjectives" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"adjkey" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"adjsiz" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"adjtab" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"advance" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"adventures" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"aforementioned" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"alcove" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"amod" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"amount" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"anyway" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"appears" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"appetite" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"applicable" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"apply" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"areas" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"ascii" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"asking" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"asset" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"assets" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"assumed" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"assure" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"attackable" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"bar" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"begins" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"better" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"billbd" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"blood" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0 0.0244319569997557
"blst" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"brek" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"brf" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"bring" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"broken" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"bugs" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"byte" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"cancelled" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"catch" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"categories" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"central" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"classification" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"classifications" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"clocks" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"clown" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"clshnt" 0 0 0 0 0 0 0 0 0 0 0 0 0.0488639139995114
"comment" 0 0 0 0 0 0 0 0 0.209205020920502 0 0.00751710140569796 0 0
"condition" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"conditional" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"conds" 0 0 0 0 0 0 0 0 0 0 0 0 0.0488639139995114
"consecutive" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"consists" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"containers" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"controls" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"convention" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"copies" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"copy" 0 0 0 0 0 0 0 0 0 0 0 0 0.0488639139995114
"critter" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"crossing" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"crowther" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0 0.0244319569997557
"darkness" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"david" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"days" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"de" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"deal" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"dear" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"dec" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"deep" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"defaults" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"depend" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"describing" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"dest" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"dial" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"dig" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"disallow" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0 0
"disk" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0.00751710140569796 0 0
"distinguish" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"disturb" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"dives" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"drnk" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"drops" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"dtot" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"dumped" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"dwarvish" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"dynamite" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"easiest" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"effects" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"endgame" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"ends" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"entrance" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"eol" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"erroneous" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"est" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"ever" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"everything" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0 0.0244319569997557
"exactly" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"exceeded" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"extra" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"fails" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"fileopen" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"fissure" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"five" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"four" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"fum" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"functions" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"gate" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"gee" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"generator" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"getwds" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"gotten" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"gri" 0 0 0 0 0 0.255102040816327 0 0 0.209205020920502 0 0 0 0
"gripe" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"ground" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"hacks" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"had" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"half" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"handy" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"harder" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"harm" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"hb" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"heaven" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"hr" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"hv" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"iatloc" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"identifying" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"idim" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"idist" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"idwarf" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"ie" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"iff" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"ifix" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"ih" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"ihint" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"il" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"im" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"impossible" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"indices" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"initialisation" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"initializing" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"insists" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"instead" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"intent" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"interest" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"interpretation" 0 0.0120279047389945 0 0 0 0 0 0 0 0 0 0.00733729547288869 0
"interpreted" 0 0 0 0 0 0 0 0 0 0 0.00751710140569796 0.00733729547288869 0
"inven" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"invn" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"iostat" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"iotxt" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"ir" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"iret" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"isect" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"iskip" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"jack" 0 0.0240558094779889 0 0 0 0 0 0 0 0 0 0 0
"jan" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"jim" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"keep" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
"keyword" 0 0 0 0 0 0 0 0 0 0 0 0.0146745909457774 0
"keywords" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"kick" 0 0 0 0 0 0 0 0 0 0 0 0.00733729547288869 0.0244319569997557
"kills" 0 0 0 0 0 0 0 0 0 0 0.0150342028113959 0 0
