"anon0501-data_text" "arna0440-dos-data_text" "arna0440-linux-data_text" "arna0440-source-data_text" "arna0660-data_text" "arna0770-data_text" "beck0500-data_text" "bhch0565-data_text" "cox_0350-data_text" "CROW0000-data_text" "daim0350-data_text" "ekma0350-data_text" "gill0350-data_text" "goet0350-data_text" "kenn0000-data_text" "kenw0550-data_text" "kine0350-data_text" "kint0350-data_text" "long0500-data_text" "lumm0350-data_text" "malm0350-data_text" "malm1000-data_text" "mcdo0551-data_text" "munk0430-data_text" "nels0350-data_text" "oska0551-data_text" "plat0550-data_text" "plot0350-data_text" "pohl0350-data_text" "russ0000-data_text" "ticm0350-data_text" "vane0560-data_text" "well0550-data_text" "whin0450-data_text" "wood0350-data_text" "wood0430-data_text" "wood043b-data_text"
"know" 0.0526791089704997 0 0 0 0.119418483904465 0.167977399404444 0 0.0317712470214456 0.14265335235378 0.267379679144385 0.142721217887726 0.154174573055028 0.154083204930663 0.147221199852779 0.140977443609023 0 0.15450439743285 0.148349610582272 0.0526791089704997 0.142517814726841 0.00929022668153103 0.00568876752851495 0.225479143179256 0.131037064769749 0.0535303249290723 0.0794416387675197 0.0419132149901381 0 0.140977443609023 0.267379679144385 0.148349610582272 0 0.0135208220659816 0.132027725822423 0.154577883472057 0.131037064769749 0.131037064769749
"dwarf" 0.067730282962071 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0882658359293873 0.07329922883103 0 0 0.0951022349025202 0.200534759358289 0.0951474785918173 0.10673624288425 0.10667298802892 0.110415899889584 0.093984962406015 0 0.106964582838127 0.111262207936704 0.067730282962071 0.0950118764845606 0.0743218134522482 0.0483545239923771 0 0.0935979034069637 0.123119747336866 0.0851160415366283 0.285996055226824 0 0.093984962406015 0.200534759358289 0.111262207936704 0 0.0135208220659816 0.0880184838816151 0.107015457788347 0.0935979034069637 0.0935979034069637
"corridor" 0.112883804936785 0 0 0 0.0674974039460021 0 0 0.238284352660842 0.14265335235378 0 0.142721217887726 0.130455407969639 0.130378096479791 0.134952766531714 0.140977443609023 0 0.130734490135488 0.13598714303375 0.112883804936785 0.142517814726841 0.111482720178372 0.176351793383963 0 0.112317484088356 0.171297039773031 0.0851160415366283 0.0961538461538462 0 0.140977443609023 0 0.13598714303375 0 0.243374797187669 0.132027725822423 0.130796670630202 0.112317484088356 0.112317484088356
"mist" 0.135460565924142 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.0674974039460021 0.0213789417423838 0 0.174741858617951 0.154541131716595 0.167112299465241 0.154614652711703 0.166034155597723 0.165935759156098 0.171758066494909 0.152725563909774 0 0.166389351081531 0.173074545679318 0.135460565924142 0.154394299287411 0.130063173541434 0.0711095941064368 0 0.140396855110446 0.0856485198865157 0.107813652613062 0.0419132149901381 0 0.152725563909774 0.167112299465241 0.173074545679318 0 0.148729042725798 0.143030036307625 0.166468489892985 0.140396855110446 0.140396855110446
"treasure" 0.045153521974714 0 0 0 0.0519210799584631 0.0595556234252119 0 0.0158856235107228 0.11887779362815 0.0334224598930481 0.118934348239772 0.118595825426945 0.118525542254356 0.122684333210649 0.117481203007519 0 0.118849536486808 0.13598714303375 0.045153521974714 0.118764845605701 0.213675213675214 0.201951247262281 0 0.121677274429053 0.25159252716664 0.0680928332293026 0.0517751479289941 0 0.117481203007519 0.0334224598930481 0.13598714303375 0 0.0405624661979448 0.154032346792826 0.118906064209275 0.121677274429053 0.121677274429053
"grate" 0.0752558699578567 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0389408099688473 0.0183248072077575 0 0.0317712470214456 0.14265335235378 0.53475935828877 0.142721217887726 0.154174573055028 0.154083204930663 0.159489633173844 0.140977443609023 0 0.15450439743285 0.160712078130795 0.0752558699578567 0.142517814726841 0.0929022668153103 0.0910202804562392 0 0.121677274429053 0.203415234730475 0.0851160415366283 0.0961538461538462 0 0.140977443609023 0.53475935828877 0.160712078130795 0 0.0540832882639264 0.132027725822423 0.154577883472057 0.121677274429053 0.121677274429053
"location" 0 0 0 0 0.00519210799584631 0.00458120180193938 0 0 0.011887779362815 0.0334224598930481 0.0118934348239772 0.0118595825426945 0.0118525542254356 0.0122684333210649 0.0117481203007519 0 0.0118849536486808 0.0123624675485227 0 0.0118764845605701 0.8082497212932 0.628608811900902 0 0.00935979034069637 0.422889566939671 0.0113488055382171 0.00739644970414201 0 0.0117481203007519 0.0334224598930481 0.0123624675485227 0 0.0270416441319632 0.0330069314556057 0.0118906064209275 0.00935979034069637 0.00935979034069637
"across" 0.120409391932571 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0649013499480789 0.0442849507520806 0 0.142970611596505 0.14265335235378 0.0668449197860963 0.142721217887726 0.130455407969639 0.130378096479791 0.134952766531714 0.140977443609023 0 0.130734490135488 0.148349610582272 0.120409391932571 0.142517814726841 0.0929022668153103 0.0796427453992093 0 0.159116435791838 0.0749424549007012 0.187255291380582 0.0443786982248521 0 0.140977443609023 0.0668449197860963 0.148349610582272 0 0.121687398593835 0.132027725822423 0.130796670630202 0.159116435791838 0.159116435791838
"quite" 0.0526791089704997 0 0 0 0.114226375908619 0.187829273879514 0 0.0317712470214456 0.0832144555397052 0.167112299465241 0.0832540437678402 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.0822368421052632 0 0.0831946755407654 0.0865372728396588 0.0526791089704997 0.0831353919239905 0.222965440356745 0.102397815513269 0 0.121677274429053 0.0749424549007012 0.0397208193837599 0.022189349112426 0 0.0822368421052632 0.167112299465241 0.0865372728396588 0 0.0270416441319632 0.0770161733964132 0.0832342449464923 0.121677274429053 0.121677274429053
"foot" 0.0827814569536424 0 0 0 0.0441329179646937 0.0458120180193938 0 0.0953137410643368 0.154541131716595 0.167112299465241 0.154614652711703 0.142314990512334 0.142230650705227 0.147221199852779 0.152725563909774 0 0.142619443784169 0.148349610582272 0.0827814569536424 0.154394299287411 0.102192493496841 0.0824871291634667 0 0.159116435791838 0.144531877308495 0.0851160415366283 0.0493096646942801 0 0.152725563909774 0.167112299465241 0.148349610582272 0 0.0676041103299081 0.143030036307625 0.14268727705113 0.159116435791838 0.159116435791838
"quit" 0.022576760987357 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0207684319833853 0.0152706726731313 0 0 0.0475511174512601 0 0.0475737392959087 0.0592979127134725 0.0592627711271779 0.0613421666053245 0.0469924812030075 0 0.0594247682434038 0.0618123377426134 0.022576760987357 0.0475059382422803 0 0 0 0.0374391613627855 0.0107060649858145 0.0283720138455428 0.739644970414201 0 0.0469924812030075 0 0.0618123377426134 0 0 0.0440092419408076 0.0594530321046373 0.0374391613627855 0.0374391613627855
"chasm" 0.120409391932571 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.04932502596054 0.0152706726731313 0 0.0635424940428912 0.130765572990965 0 0.130827783063749 0.142314990512334 0.142230650705227 0.147221199852779 0.129229323308271 0 0.142619443784169 0.148349610582272 0.120409391932571 0.130641330166271 0.0836120401337793 0.0995534317490116 0 0.149756645451142 0.133825812322681 0.124836860920388 0.0961538461538462 0 0.129229323308271 0 0.148349610582272 0 0.108166576527853 0.121025415337221 0.14268727705113 0.149756645451142 0.149756645451142
"exits" 0.0752558699578567 0 0 0 0.373831775700935 0.0167977399404444 0 0.238284352660842 0.130765572990965 0.0334224598930481 0.130827783063749 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.129229323308271 0 0.0831946755407654 0.0865372728396588 0.0752558699578567 0.130641330166271 0.0557413600891862 0.0625764428136644 0 0.0655185323848746 0.0267651624645362 0.0567440276910855 0.0443786982248521 0 0.129229323308271 0.0334224598930481 0.0865372728396588 0 0.202812330989724 0.121025415337221 0.0832342449464923 0.0655185323848746 0.0655185323848746
"other" 0.0903070439494281 0 0 0 0.103842159916926 0.131327784988929 0 0.0635424940428912 0.106990014265335 0.0668449197860963 0.107040913415794 0.10673624288425 0.10667298802892 0.110415899889584 0.105733082706767 0 0.106964582838127 0.123624675485227 0.0903070439494281 0.106888361045131 0.0929022668153103 0.0511989077566345 0.225479143179256 0.140396855110446 0.0856485198865157 0.0907904443057368 0.032051282051282 0 0.105733082706767 0.0668449197860963 0.123624675485227 0 0.0676041103299081 0.099020794366817 0.107015457788347 0.140396855110446 0.140396855110446
"set" 0.0150511739915713 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.0233644859813084 0.0290142780789494 0 0.079428117553614 0.0237755587256301 0.0334224598930481 0.0237868696479543 0.023719165085389 0.0237051084508712 0.0245368666421298 0.0234962406015038 0 0.0237699072973615 0.0247249350970454 0.0150511739915713 0.0237529691211401 0.0371609067261241 0.0455101402281196 0 0.0187195806813927 0.0535303249290723 0.0170232083073257 0.697731755424063 0 0.0234962406015038 0.0334224598930481 0.0247249350970454 0 0.0676041103299081 0.0440092419408076 0.0237812128418549 0.0187195806813927 0.0187195806813927
"how" 0.0903070439494281 0.02197480222678 0.02197480222678 0.02197480222678 0.101246105919003 0.103840574177293 0 0 0.130765572990965 0.100267379679144 0.130827783063749 0.166034155597723 0.165935759156098 0.147221199852779 0.140977443609023 0 0.166389351081531 0.148349610582272 0.0903070439494281 0.130641330166271 0.00929022668153103 0.00284438376425747 0.112739571589628 0.112317484088356 0.0428242599432579 0.107813652613062 0.0616370808678501 0 0.140977443609023 0.100267379679144 0.148349610582272 0 0 0.143030036307625 0.166468489892985 0.112317484088356 0.112317484088356
"th" 0 0.944916495751538 0.944916495751538 0.944916495751538 0.00778816199376947 0.0061082690692525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0113775350570299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ve" 0.0752558699578567 0.168473483738646 0.168473483738646 0.168473483738646 0.0674974039460021 0.0885699015041613 0 0 0.11887779362815 0 0.118934348239772 0.118595825426945 0.118525542254356 0.122684333210649 0.117481203007519 0 0.118849536486808 0.123624675485227 0.0752558699578567 0.118764845605701 0.00929022668153103 0.00568876752851495 0.112739571589628 0.121677274429053 0.0856485198865157 0.0794416387675197 0.0468441814595661 0 0.117481203007519 0 0.123624675485227 0 0 0.121025415337221 0.118906064209275 0.121677274429053 0.121677274429053
"where" 0.0978326309452137 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.083073727933541 0.085515766969535 0 0.0317712470214456 0.130765572990965 0.200534759358289 0.130827783063749 0.142314990512334 0.142230650705227 0.147221199852779 0.129229323308271 0 0.142619443784169 0.148349610582272 0.0978326309452137 0.130641330166271 0.0464511334076551 0.0455101402281196 0 0.131037064769749 0.0481772924361651 0.0964648470748454 0.0542406311637081 0 0.129229323308271 0.200534759358289 0.148349610582272 0 0.0270416441319632 0.121025415337221 0.14268727705113 0.131037064769749 0.131037064769749
"wide" 0.120409391932571 0 0 0 0.0674974039460021 0.0290142780789494 0 0.190627482128674 0.14265335235378 0.267379679144385 0.142721217887726 0.10673624288425 0.10667298802892 0.110415899889584 0.140977443609023 0 0.106964582838127 0.111262207936704 0.120409391932571 0.142517814726841 0.120772946859903 0.122308501863071 0 0.0935979034069637 0.0856485198865157 0.0907904443057368 0.0419132149901381 0 0.140977443609023 0.267379679144385 0.111262207936704 0 0.175770686857761 0.132027725822423 0.107015457788347 0.0935979034069637 0.0935979034069637
"more" 0.0602046959662854 0 0 0 0.132398753894081 0.189356341146828 0 0.0158856235107228 0.0832144555397052 0.100267379679144 0.0832540437678402 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.0822368421052632 0 0.0831946755407654 0.0865372728396588 0.0602046959662854 0.0831353919239905 0.0371609067261241 0.0142219188212874 0.112739571589628 0.112317484088356 0.0481772924361651 0.0737672359984112 0.0591715976331361 0 0.0822368421052632 0.100267379679144 0.0865372728396588 0 0.0135208220659816 0.110023104852019 0.0832342449464923 0.112317484088356 0.112317484088356
"plant" 0.067730282962071 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.0363447559709242 0.0442849507520806 0 0 0.14265335235378 0 0.142721217887726 0.154174573055028 0.154083204930663 0.159489633173844 0.140977443609023 0 0.15450439743285 0.160712078130795 0.067730282962071 0.142517814726841 0.0743218134522482 0.0284438376425747 0 0.149756645451142 0.112413682351052 0.0851160415366283 0.1232741617357 0 0.140977443609023 0 0.160712078130795 0 0 0.143030036307625 0.154577883472057 0.149756645451142 0.149756645451142
"well" 0.045153521974714 0 0 0 0.158359293873313 0.242803695502787 0 0.0476568705321684 0.0594388968140751 0.0334224598930481 0.0594671741198858 0.071157495256167 0.0711153253526135 0.0736105999263894 0.0587406015037594 0 0.0713097218920846 0.0618123377426134 0.045153521974714 0.0593824228028504 0.0185804533630621 0.0170663025855448 0.225479143179256 0.0561587420441782 0.0749424549007012 0.0453952221528684 0.0493096646942801 0 0.0587406015037594 0.0334224598930481 0.0618123377426134 0 0.0270416441319632 0.0550115524260095 0.0713436385255648 0.0561587420441782 0.0561587420441782
"secret" 0.0827814569536424 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0545171339563863 0.00763533633656563 0 0.0953137410643368 0.178316690442225 0.133689839572193 0.178401522359657 0.118595825426945 0.118525542254356 0.122684333210649 0.176221804511278 0 0.118849536486808 0.13598714303375 0.0827814569536424 0.178147268408551 0.0650315867707172 0.110930966806041 0 0.0935979034069637 0.19270916974466 0.0680928332293026 0.0369822485207101 0 0.176221804511278 0.133689839572193 0.13598714303375 0 0.108166576527853 0.165034657278028 0.118906064209275 0.0935979034069637 0.0935979034069637
"steps" 0.045153521974714 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.132398753894081 0.0595556234252119 0 0.127084988085782 0.0594388968140751 0.167112299465241 0.0594671741198858 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.0587406015037594 0 0.0831946755407654 0.0865372728396588 0.045153521974714 0.0593824228028504 0.0650315867707172 0.127997269391586 0 0.0748783227255709 0.0428242599432579 0.0964648470748454 0.130670611439842 0 0.0587406015037594 0.167112299465241 0.0865372728396588 0 0.202812330989724 0.0550115524260095 0.0832342449464923 0.0748783227255709 0.0748783227255709
"building" 0.045153521974714 0 0 0 0.0700934579439252 0.036649614415515 0 0.0635424940428912 0.106990014265335 0.267379679144385 0.107040913415794 0.10673624288425 0.10667298802892 0.110415899889584 0.105733082706767 0 0.106964582838127 0.111262207936704 0.045153521974714 0.106888361045131 0.139353400222965 0.125152885627329 0 0.10295769374766 0.123119747336866 0.0567440276910855 0.0986193293885602 0 0.105733082706767 0.267379679144385 0.111262207936704 0 0.0946457544618713 0.110023104852019 0.107015457788347 0.10295769374766 0.10295769374766
"climb" 0.0978326309452137 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.0623052959501558 0.100786439642666 0 0.127084988085782 0.0832144555397052 0.0668449197860963 0.0832540437678402 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.0822368421052632 0 0.0831946755407654 0.0865372728396588 0.0978326309452137 0.0831353919239905 0.0743218134522482 0.0511989077566345 0 0.0748783227255709 0.112413682351052 0.232650513533451 0.0641025641025641 0 0.0822368421052632 0.0668449197860963 0.0865372728396588 0 0.0946457544618713 0.0770161733964132 0.0832342449464923 0.0748783227255709 0.0748783227255709
"them" 0.0827814569536424 0.0146498681511866 0.0146498681511866 0.0146498681511866 0.0908618899273105 0.161869130335191 0 0.0476568705321684 0.0832144555397052 0.0334224598930481 0.0832540437678402 0.0830170777988615 0.0829678795780491 0.0858790332474543 0.0822368421052632 0 0.0831946755407654 0.0865372728396588 0.0827814569536424 0.0831353919239905 0.0185804533630621 0.0255994538783173 0.112739571589628 0.0842381130662673 0.069589422407794 0.0851160415366283 0.0665680473372781 0 0.0822368421052632 0.0334224598930481 0.0865372728396588 0 0.0811249323958897 0.0770161733964132 0.0832342449464923 0.0842381130662673 0.0842381130662673
"m" 0.067730282962071 0.322297099326106 0.322297099326106 0.322297099326106 0.0545171339563863 0.0335954798808888 0 0 0.0832144555397052 0.0334224598930481 0.0832540437678402 0.094876660341556 0.0948204338034846 0.0858790332474543 0.0822368421052632 0 0.0950796291894462 0.0865372728396588 0.067730282962071 0.0831353919239905 0 0.00853315129277242 0 0.0842381130662673 0.0428242599432579 0.0567440276910855 0.0641025641025641 0 0.0822368421052632 0.0334224598930481 0.0865372728396588 0 0 0.0770161733964132 0.0951248513674197 0.0842381130662673 0.0842381130662673
"see" 0.0602046959662854 0.00732493407559332 0.00732493407559332 0.00732493407559332 0.109034267912773 0.226005955562343 0 0.0317712470214456 0.0356633380884451 0.0334224598930481 0.0356803044719315 0.0592979127134725 0.0592627711271779 0.0368052999631947 0.0352443609022556 0 0.0594247682434038 0.0494498701940907 0.0602046959662854 0.0356294536817102 0.0371609067261241 0.105242199277527 0 0.0842381130662673 0.0267651624645362 0.0567440276910855 0.0394477317554241 0 0.0352443609022556 0.0334224598930481 0.0494498701940907 0 0.0405624661979448 0.0330069314556057 0.0594530321046373 0.0842381130662673 0.0842381130662673
