"anon0501-readme_text" "arna-0440-source-readme_text" "arna0550-readme_text" "arna0660-readme_text" "arna0770-readme_text" "bagg0350-readme_text" "benh0350-readme_text" "bhav0565-readme_text" "blac0350-readme_text" "bree_xxx-readme_text" "butt_xxx-readme_text" "cox_0350-readme_text" "daim0350-readme_text" "diaz0350-readme_text" "dove0550-readme_text" "ekma0350-readme_text" "gasi0350-readme_text" "gerr0000-readme_text" "goet0350-readme_text" "jame0551-readme_text" "kenn0000-readme_text" "kenw0550-readme_text" "kina0660-readme_text" "kind0430-readme_text" "kine0350-readme_text" "king0350-readme_text" "kinm0551-readme_text" "kint0350-readme_text" "malm0350-readme_text" "malm1000-readme_text" "mcdo0551-readme_text" "munk0430-readme_text" "muno0370-readme_text" "olss0551-redme_text" "oska0551-readme_text" "pict0551-readme_text" "plat0550-readme_text" "plot0350-readme_text" "pohl0350-readme_text" "raym0430-readme_text" "supn0350-readme_text" "ticm0350-readme_text" "vane0560-readme_text" "well0550-readme_text" "whin0450-readme_text" "wood0350-readme_text" "yong_xxx-readme_text"
"will" 0 0 0.267022696929239 0.261780104712042 0.261780104712042 0.997506234413965 0.65359477124183 0.793650793650794 1.5180265654649 0.0664010624169987 0 0.638297872340426 0.209643605870021 0 0.598802395209581 0.6 0 0.2925877763329 1.08695652173913 0.93167701863354 1.0351966873706 0.172711571675302 0.235294117647059 0 0.567375886524823 0.25706940874036 0.425531914893617 0.6 0 0.591715976331361 0.0297760838494521 0 0 0.613496932515337 2.17391304347826 0.866141732283465 0 0.315457413249211 1.0351966873706 0 1.5180265654649 0 0 0 0.614754098360656 0 0
"but" 0.5 0.595238095238095 0.200267022696929 0.196335078534031 0.196335078534031 0.498753117206983 0.65359477124183 0.793650793650794 0 0.199203187250996 1.26582278481013 0.425531914893617 0 0 0 0.4 0 0.260078023407022 0.543478260869565 0.31055900621118 0.41407867494824 0.518134715025907 0.470588235294118 0 0.283687943262411 0.51413881748072 0.638297872340426 0.1 0 0 0.250119104335398 0 0 0 0.543478260869565 0.15748031496063 0.238095238095238 0.315457413249211 0.41407867494824 0 0 0.137362637362637 0 0.69284064665127 0.204918032786885 0.462962962962963 0
"program" 0 0.892857142857143 0.0667556742323097 0.0654450261780105 0.0654450261780105 0.748129675810474 0.65359477124183 0 1.5180265654649 0.332005312084993 1.26582278481013 0 0.419287211740042 0 0 1.4 0 0.682704811443433 0 0.31055900621118 1.24223602484472 0 0 0 1.13475177304965 0 0.567375886524823 0.8 0 1.18343195266272 0.0119104335397808 0 0 1.22699386503067 0 0 0 0.315457413249211 1.24223602484472 0 1.5180265654649 0.274725274725275 1.06382978723404 0 0.204918032786885 0 0
"code" 0.5 0 1.00133511348465 0.981675392670157 0.981675392670157 0.498753117206983 0.65359477124183 0.793650793650794 0 0.199203187250996 0.421940928270042 0.638297872340426 0.628930817610063 0 0 0.4 0 0 1.6304347826087 0 0.20703933747412 0.172711571675302 0 2.04081632653061 0.283687943262411 0.77120822622108 0.354609929078014 0 0 1.18343195266272 0 2.04081632653061 0 0 0 0.078740157480315 2.14285714285714 0.630914826498423 0.20703933747412 0.956937799043062 0 0.549450549450549 0 0.23094688221709 0 0.925925925925926 0
"was" 0 2.67857142857143 0.0667556742323097 0.0654450261780105 0.0654450261780105 0 0.65359477124183 0 0.759013282732448 0.398406374501992 0.843881856540084 0 0.209643605870021 0 0.598802395209581 0.6 0 0.162548764629389 1.08695652173913 0 0.20703933747412 0.518134715025907 0.470588235294118 0 0.99290780141844 0.77120822622108 0.638297872340426 0.7 0 0 0.0774178180085755 0 0 0.613496932515337 0 0.15748031496063 0 0.630914826498423 0.20703933747412 0 0.759013282732448 0.412087912087912 3.19148936170213 0 0 0.925925925925926 0
"out" 0 0.297619047619048 0.133511348464619 0.130890052356021 0.130890052356021 0.249376558603491 0 0 0 0.199203187250996 0.421940928270042 0.212765957446809 0 0 0 0 0 0.195058517555267 0 0 0.20703933747412 0.172711571675302 0 0 0 0.25706940874036 0.283687943262411 0 0 0 0.387089090042878 0 0 0 0 0 0.238095238095238 0.630914826498423 0.20703933747412 0 0 0.274725274725275 0 0.23094688221709 0.409836065573771 0 0
"room" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19760479041916 0 0 0 0 0 0.41407867494824 0 0 0 0 0 0.0709219858156028 0.1 0 0 0.506193425440686 0 0 0 0 0.393700787401575 0 0 0.41407867494824 0 0 0 0 0 0 0 0
"into" 1 0.595238095238095 0.267022696929239 0.261780104712042 0.261780104712042 0 0.65359477124183 0 0 0.464807436918991 0 0 0.209643605870021 0 0 0 0 0.0650195058517555 0 0 0.20703933747412 0.172711571675302 0.235294117647059 0 0 0.25706940874036 0 0 0 0.591715976331361 0.339447355883754 0 0 0 0 0.078740157480315 0.476190476190476 0.315457413249211 0.20703933747412 0 0 0.274725274725275 0 0.23094688221709 0.204918032786885 0.462962962962963 0
"some" 0 0.297619047619048 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0.379506641366224 0.0664010624169987 0 0 0 0 0.598802395209581 0.2 0 0.5851755526658 1.08695652173913 0.93167701863354 0.20703933747412 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.49645390070922 0.5 0 0 0.190566936636494 0 0 0 0.543478260869565 0.15748031496063 0.238095238095238 0.315457413249211 0.20703933747412 0 0.379506641366224 0.137362637362637 0 0.23094688221709 0.204918032786885 0 0
"cave" 0 0 0 0 0 0 0 0 0.379506641366224 0.0664010624169987 0 2.12765957446809 0.838574423480084 0 0 0.2 0 0 0 0.62111801242236 0 0 0 0 0.141843971631206 0 0.354609929078014 0.6 2.63157894736842 5.91715976331361 0.220343020485946 0 0 0.613496932515337 0 0.15748031496063 0 0 0 0.478468899521531 0.379506641366224 0.412087912087912 0 0 0.204918032786885 0.925925925925926 0
"now" 0 0.297619047619048 0 0 0 0.498753117206983 0 0 0 0.0664010624169987 0 0.212765957446809 0.628930817610063 0 0 0.2 0 0.195058517555267 0 0 0 0 0 0 0.141843971631206 0 0.0709219858156028 0 0 0.591715976331361 0.369223439733206 0 0 0.613496932515337 0 0.236220472440945 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"no" 1 0 0.600801068090788 0.589005235602094 0.589005235602094 0 0 0 0 0.132802124833997 0.421940928270042 0 0 0 0 0.8 0 0.0975292587776333 0 0.31055900621118 0 0 0.941176470588235 0 0.567375886524823 0.25706940874036 0.283687943262411 0.2 0 0 0.125059552167699 0 0 1.22699386503067 1.6304347826087 0 0 0 0 0 0 0.137362637362637 0 0 0 0.462962962962963 0
"passage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.494282991900905 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"one" 0.5 0.892857142857143 0.400534045393858 0.392670157068063 0.392670157068063 0 0 0 0 0 0 0 0.209643605870021 0 0.29940119760479 0 0 0.130039011703511 1.08695652173913 0 0.41407867494824 0 0 0 0 0 0.212765957446809 0.1 0 0 0.202477370176274 0 0 1.22699386503067 0 0.31496062992126 0 0 0.41407867494824 0 0 0 0 0 0.614754098360656 0 0
"point" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.26086956521739 0 0 0.518134715025907 0.470588235294118 0 0 0.25706940874036 0.0709219858156028 0 0 0 0.0535969509290138 0 0 1.22699386503067 0 3.54330708661417 0 0 0 0.956937799043062 0 0.137362637362637 1.06382978723404 0.69284064665127 0.614754098360656 0.925925925925926 0
"e" 0.5 0 0.467289719626168 0.458115183246073 0.458115183246073 0 0 0 0.189753320683112 0.199203187250996 0 0.212765957446809 0 0 0 0 0 0.0975292587776333 0 0 0.20703933747412 0 0 0 0 0 0.0709219858156028 0.1 0 0.591715976331361 0.202477370176274 0 0 0 0 0.31496062992126 0.238095238095238 0 0.20703933747412 0 0.189753320683112 0 0 0 0 2.31481481481481 0
"end" 0 0.297619047619048 0 0 0 0 2.61437908496732 0 0 0 0 0 0 0 0 0 0 0 0.543478260869565 0 0 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.0709219858156028 0.3 2.63157894736842 0 0.375178656503097 0 0 0 0 0 0 0 0 0.478468899521531 0 0 0 0 0.409836065573771 0 0
"f" 3.5 0.297619047619048 0 0 0 0 0 0 0 0.332005312084993 0 0 0.209643605870021 0 0 0 0 0.2925877763329 0 3.41614906832298 0 0 0 0 0 0 1.34751773049645 1 0 0 0 0 0 0 0 0 2.14285714285714 0 0 0 0 0.412087912087912 1.06382978723404 0 0 1.85185185185185 0
"don" 0 0 0 0 0 0.498753117206983 0.65359477124183 0 0.189753320683112 0.199203187250996 0 0.638297872340426 0 0 0.29940119760479 0.4 0 0.260078023407022 0.543478260869565 0 0.41407867494824 0.172711571675302 0.470588235294118 2.04081632653061 0.567375886524823 0.25706940874036 0.212765957446809 0.4 2.63157894736842 0 0.154835636017151 2.04081632653061 0 0 0 0.078740157480315 0 0.315457413249211 0.41407867494824 0 0.189753320683112 0.274725274725275 0 0 0.819672131147541 0 0
"exit" 0 0 0.200267022696929 0.196335078534031 0.196335078534031 0 0 0 0.189753320683112 0.0664010624169987 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.398999523582658 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"use" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0.94876660341556 0.464807436918991 0 0.212765957446809 0 0 0 0.2 0 0.390117035110533 0 0 0.62111801242236 0.690846286701209 0.235294117647059 0 0.283687943262411 1.02827763496144 0.425531914893617 0.1 0 1.18343195266272 0.041686517389233 0 0 0 0 0.15748031496063 0.476190476190476 0 0.62111801242236 0 0.94876660341556 0 0 0.69284064665127 0.204918032786885 0 0
"get" 0 0 0 0 0 0.249376558603491 0 0 0 0 0.421940928270042 0.212765957446809 0 0 0.598802395209581 0.8 0 0.0975292587776333 0 0.31055900621118 0.20703933747412 0 0 0 0.567375886524823 0 0.283687943262411 0.3 0 0 0.238208670795617 0 0 0 0 0 0 0 0.20703933747412 0 0 0.274725274725275 0 0 1.4344262295082 0 0
"advent" 0 0 0 0 0 0 0 0 0 0.132802124833997 0 0.425531914893617 5.24109014675052 0 0 0.4 0 0 0 1.5527950310559 1.0351966873706 0 0 0 0.283687943262411 0 0 0.7 0 0 0 0 0 0.613496932515337 0 0 0 0.946372239747634 1.0351966873706 0 0 0.412087912087912 0 0 1.22950819672131 2.77777777777778 0
"any" 0.5 0.297619047619048 0.333778371161549 0.392670157068063 0.392670157068063 1.24688279301746 0 0 0.189753320683112 0.199203187250996 0.421940928270042 0.425531914893617 0.209643605870021 0 0.29940119760479 0 0 0.325097529258778 0 0 0 0.172711571675302 0 0 0 1.02827763496144 0 0.3 0 0 0.0833730347784659 0 0 0.613496932515337 0 0.15748031496063 0.238095238095238 0 0 0 0.189753320683112 0.274725274725275 0 0.23094688221709 0.204918032786885 0 0
"source" 0 0.892857142857143 0.267022696929239 0.261780104712042 0.261780104712042 0.498753117206983 0.65359477124183 1.58730158730159 0 0.464807436918991 0 0 0.419287211740042 0 0 0 0 0 0.543478260869565 0.62111801242236 0.62111801242236 0.172711571675302 0 2.04081632653061 0.283687943262411 1.2853470437018 0.212765957446809 0.1 0 2.36686390532544 0.00595521676989042 2.04081632653061 0 0 0 0.31496062992126 1.9047619047619 0.630914826498423 0.62111801242236 0 0 0.137362637362637 0 0 0 0.462962962962963 0
"command" 0 0 0.600801068090788 0.589005235602094 0.589005235602094 0 0.65359477124183 0 1.5180265654649 0.265604249667995 0 0.212765957446809 0.209643605870021 0 0 0.2 0 0.0325097529258778 0 0 0 0.345423143350604 0.470588235294118 0 0.425531914893617 0 0.141843971631206 0.5 0 0 0 0 0 0 0.543478260869565 0.078740157480315 0 0 0 0 1.5180265654649 0 0 0 0.204918032786885 0 0
"fortran" 1 0.297619047619048 0 0 0 0 0.65359477124183 0 0 0.199203187250996 0 0.212765957446809 0 0 0.29940119760479 0.4 0 0 1.08695652173913 1.24223602484472 0 0.345423143350604 0 4.08163265306122 0.283687943262411 0.51413881748072 0.99290780141844 0.8 0 0 0 4.08163265306122 0 0 0.543478260869565 0.078740157480315 0 0.946372239747634 0 0 0 1.0989010989011 2.12765957446809 0.46189376443418 0 0.925925925925926 0
"has" 0.5 0 0.0667556742323097 0.0654450261780105 0.0654450261780105 0.249376558603491 0 0.793650793650794 0.189753320683112 0.0664010624169987 0.421940928270042 0.212765957446809 0 0 0.29940119760479 0 0 0.130039011703511 0 0.93167701863354 0.20703933747412 0.345423143350604 0.705882352941177 0 0.567375886524823 0 0.212765957446809 0.2 0 0 0.131014768937589 0 0 0 0 0.31496062992126 0 0.315457413249211 0.20703933747412 0.956937799043062 0.189753320683112 0.412087912087912 0 0 0 0.462962962962963 0
"adv" 2 0.892857142857143 0.600801068090788 0.719895287958115 0.719895287958115 0 0 0 0.189753320683112 0.332005312084993 0 0.212765957446809 0 0 4.49101796407186 0 0 0 0 0 0 0 0.470588235294118 0 0 0 0 0 0 0 0 0 0 0 0 0 0.238095238095238 0 0 0 0.189753320683112 0.137362637362637 0 0 0 0 0
"large" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0 0 0 0 0 0 0.705882352941177 0 0.283687943262411 0 0.0709219858156028 0.1 0 0 0.321581705574083 0 0 0 0 0 0 0 0 0 0 0.137362637362637 0 0 0 0 0
"do" 0 0 0.133511348464619 0.196335078534031 0.196335078534031 0.748129675810474 0.65359477124183 0 0.379506641366224 0.132802124833997 0 0.212765957446809 0 0 0.29940119760479 0 0 0.130039011703511 0 0 0.20703933747412 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.212765957446809 0.1 0 0 0.14292520247737 0 0 0 0 0.078740157480315 0 0.315457413249211 0.20703933747412 0 0.379506641366224 0.274725274725275 0 0.23094688221709 0.204918032786885 0 0
"original" 0.5 0.297619047619048 0 0 0 0.249376558603491 0 0 0.189753320683112 0.398406374501992 0.421940928270042 1.27659574468085 0 0 0 0 0 0 0 0.31055900621118 0 0.863557858376511 0.705882352941177 2.04081632653061 0.425531914893617 0.25706940874036 0.283687943262411 0.2 5.26315789473684 0 0.0119104335397808 2.04081632653061 0 0.613496932515337 0 0.236220472440945 1.42857142857143 0.630914826498423 0 0.956937799043062 0.189753320683112 0.137362637362637 1.06382978723404 0.46189376443418 0 0.462962962962963 0
"line" 0 0 0.867823765020027 0.850785340314136 0.850785340314136 0 0 0 0 0.0664010624169987 0 0 0 0 0 0.4 0 0.0325097529258778 0 0 0 0.345423143350604 0.470588235294118 0 0.567375886524823 0 0.283687943262411 0.2 0 0 0.00595521676989042 0 0 0 0 0 0 0.315457413249211 0 0.478468899521531 0 0 0 0 0 0 0
"see" 0 0.595238095238095 0.333778371161549 0.327225130890052 0.327225130890052 0 0 0 0 0.132802124833997 0.421940928270042 0.212765957446809 0.419287211740042 0 0 0.2 0 0.130039011703511 0 0 0.41407867494824 0 0.235294117647059 0 0.141843971631206 0 0 0.2 0 0 0.0476417341591234 0 0 0.613496932515337 1.6304347826087 0.47244094488189 0 0 0.41407867494824 0.956937799043062 0 0.137362637362637 0 0 0.409836065573771 0.462962962962963 0
"little" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333492139113864 0 0 0 0 0 0 0 0 0 0 0 0 0 0.204918032786885 0 0
"side" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.24223602484472 0.20703933747412 0 0 0 0 0 0.0709219858156028 0.1 0 0 0.28585040495474 0 0 0 0 0.078740157480315 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"so" 0 0 0.200267022696929 0.196335078534031 0.196335078534031 0 0 0 0 0.265604249667995 0.421940928270042 0.425531914893617 0 0 0.29940119760479 0 0 0.227568270481144 0 0 0.41407867494824 0.172711571675302 0.235294117647059 0 0.141843971631206 0 0.0709219858156028 0 0 0 0.0655073844687947 0 0 0.613496932515337 1.08695652173913 0.15748031496063 0 0.946372239747634 0.41407867494824 0 0 0.549450549450549 1.06382978723404 0.23094688221709 0 0 0
"only" 0 0.595238095238095 0.267022696929239 0.261780104712042 0.261780104712042 0 0 0 0.379506641366224 0.265604249667995 0 0 0.209643605870021 0 0 0.2 0 0.0650195058517555 0 0 0 0.172711571675302 0 0 0.141843971631206 0 0.0709219858156028 0.1 0 0 0.119104335397808 0 0 0 0 0.236220472440945 0 0 0 0 0.379506641366224 0.274725274725275 0 0.23094688221709 0 0 0
"pit" 0 0 0 0 0 0 1.30718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.321581705574083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"wall" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.333492139113864 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"text" 0 0 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0.189753320683112 0.531208499335989 0.421940928270042 0.425531914893617 0.628930817610063 0 0.29940119760479 0.2 0 0.2925877763329 0 0.62111801242236 0.41407867494824 0.172711571675302 0.470588235294118 0 0.567375886524823 0 0.212765957446809 0.1 0 0 0 0 0 0 0 0 0.952380952380952 0 0.41407867494824 0 0.189753320683112 0.137362637362637 0 0 0 0 0
"other" 0 0 0 0 0 0 0 2.38095238095238 0 0 0 0 0 0 0.29940119760479 0 0 0.455136540962289 0 0 0.20703933747412 0 0.470588235294118 0 0 0.25706940874036 0.141843971631206 0.2 0 0 0.101238685088137 0 0 0.613496932515337 0 0.15748031496063 0.238095238095238 0 0.20703933747412 0 0 0.549450549450549 0 0 0.204918032786885 0.462962962962963 0
"when" 0 0.297619047619048 0.133511348464619 0.130890052356021 0.130890052356021 0 0.65359477124183 0 0.189753320683112 0.199203187250996 0 0.212765957446809 0 0 0.598802395209581 1.2 0 0.227568270481144 0 0 0.20703933747412 0 0 0 0.851063829787234 0.25706940874036 0 0.1 0 0.591715976331361 0.0238208670795617 0 0 0 0 0.236220472440945 0 1.26182965299685 0.20703933747412 0 0.189753320683112 0 0 0 0.614754098360656 0 0
"data" 2.5 0 0.200267022696929 0.196335078534031 0.196335078534031 0 0 0 0 0.796812749003984 0.421940928270042 0 1.0482180293501 0 0 0.4 0 0.162548764629389 0 0.31055900621118 0.20703933747412 0 0.235294117647059 0 0.283687943262411 0.25706940874036 0.283687943262411 0.2 0 0 0 0 0 0 0 0 0 0 0.20703933747412 0 0 0 0 0 0 0 0
"north" 0 0 0 0 0 0 0 0 0.569259962049336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0.262029537875179 0 0 0 0 0 0 0 0 0 0.569259962049336 0 0 0 0 0 0
"through" 0 0 0 0 0 0.249376558603491 0 0 0 0 0 0 0 0 0.598802395209581 0 0 0 0 0.31055900621118 0 0.172711571675302 0.470588235294118 2.04081632653061 0.141843971631206 0 0.141843971631206 0.2 0 0 0.208432586946165 2.04081632653061 0 0 0 0 0.238095238095238 0 0 0 0 0 0 0 0.409836065573771 0 0
"just" 0 0 0 0 0 0.249376558603491 0 0 0.189753320683112 0 0 0 0 0 0.29940119760479 0 0 0.227568270481144 0 0.31055900621118 0 0 0 0 0 0.25706940874036 0.425531914893617 0.4 0 0 0.0952834683182468 0 0 1.22699386503067 1.6304347826087 0 0.238095238095238 0.630914826498423 0 0 0.189753320683112 0.549450549450549 0 0 0 0 0
"more" 0 0 0.267022696929239 0.261780104712042 0.261780104712042 0 0 0 0.189753320683112 0 0 0.212765957446809 0 0 0 0 0 0.2925877763329 0 0.31055900621118 0.20703933747412 0 0.235294117647059 0 0.141843971631206 0 0.212765957446809 0.4 0 0 0.041686517389233 0 0 0 0.543478260869565 0.15748031496063 0 0 0.20703933747412 0.478468899521531 0.189753320683112 0.274725274725275 0 0 0.204918032786885 0.462962962962963 0
"set" 0 0 0.600801068090788 0.589005235602094 0.589005235602094 0.249376558603491 0.65359477124183 0 0 0.0664010624169987 0 0 0 0 0 0.2 0 0.260078023407022 0 0 0.20703933747412 0 0 0 0.141843971631206 0 0 0 0 0 0.0178656503096713 0 0 0 0 0.393700787401575 0 0 0.20703933747412 0 0 0 0 0 0 0.462962962962963 0
"small" 0 0 0 0.0654450261780105 0.0654450261780105 0 0 0 0 0.0664010624169987 0 0 0 0 0 0 0 0.0650195058517555 0 0 0 0 0 0 0 0 0.0709219858156028 0 0 0 0.267984754645069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"d" 0 0.595238095238095 0.133511348464619 0.130890052356021 0.130890052356021 0 0 0 0.189753320683112 0 0.421940928270042 0.212765957446809 1.25786163522013 0 0 0 0 0.260078023407022 0 0 0 0 0 0 0 0 0 0 0 0 0.13696998570748 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0.462962962962963 0
"ne" 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.28585040495474 0 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0
"back" 0 0 0 0 0 0 0 0 0 0 0 0.212765957446809 0 0 0 0 0 0.130039011703511 0 0 0.41407867494824 0.172711571675302 0 0 0 0 0 0 0 0 0.214387803716055 0 0 0 0 0 0 0 0.41407867494824 0 0 0 0 0.23094688221709 0.204918032786885 0.462962962962963 0
"may" 1 0 0.267022696929239 0.261780104712042 0.392670157068063 0.249376558603491 0 0 0.379506641366224 0.132802124833997 0.421940928270042 0 0.628930817610063 0 0 0 0 0.162548764629389 0 0 0.20703933747412 0 0.235294117647059 2.04081632653061 0 0.25706940874036 0 0.2 0 0 0.041686517389233 2.04081632653061 0 0.613496932515337 0 0.078740157480315 0 0 0.20703933747412 0 0.379506641366224 0 0 0 0 0 0
"over" 0 0.297619047619048 0 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0.235294117647059 0 0.141843971631206 0 0 0 0 0 0.256074321105288 0 0 0 0 0 0 0.315457413249211 0 0 0 0 0 0 0 0 0
"make" 0 0 0 0 0 0.249376558603491 0 0.793650793650794 0 0.199203187250996 0 0 0.209643605870021 0 0 0.2 0 0.195058517555267 0 0.31055900621118 0.62111801242236 0 0.470588235294118 0 0.141843971631206 0 0.638297872340426 0 0 0 0.0357313006193425 0 0 1.22699386503067 0.543478260869565 0 0.238095238095238 0 0.62111801242236 0.478468899521531 0 0.274725274725275 0 0 0.409836065573771 0 0
"off" 0 0 0.400534045393858 0.392670157068063 0.392670157068063 0 0 0 0 0 0 0.425531914893617 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.154835636017151 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.462962962962963 0
"very" 0 0 0 0 0 0 0 0 0.189753320683112 0 0 0 0 0 0 0 0 0.0650195058517555 0 0.31055900621118 0.20703933747412 0.172711571675302 0.470588235294118 0 0.283687943262411 0 0.212765957446809 0.1 0 0 0.154835636017151 0 0 0.613496932515337 1.08695652173913 0 0.238095238095238 0 0.20703933747412 0 0.189753320683112 0.137362637362637 0 0 0 0 0
